aw_deep_link,product_name,aw_product_id,merchant_product_id,merchant_image_url,description,merchant_category,search_price,merchant_name,merchant_id,category_name,category_id,aw_image_url,currency,store_price,delivery_cost,merchant_deep_link,language,last_updated,display_price,data_feed_id,model_number,product_model,ean,isbn,upc,mpn,parent_product_id,product_GTIN,in_stock,base_price
http://www.awin1.com/pclick.php?p=12373069715&a=315735&m=2832,"Infant Lerond 317 Trainer",12373069715,1134832,https://www.footasylum.com/images/products/medium/113483.jpg,"Lacoste Infant Lerond 317 Trainer Black / Black","Kids,Kids Footwear,Infant (Sizes 10 - 2)",37.99,Footasylum,2832,"Children's Footwear",614,http://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footasylum.com%2Fimages%2Fproducts%2Fmedium%2F113483.jpg&feedId=2832&k=700d3d046e01ffbf26e27c870ace0cb3a161d7c1,GBP,37.99,3.95,https://www.footasylum.com/lacoste-infant-lerond-317-trainer-113483/,en,"2017-09-22 00:00:00",GBP37.99,2832,,,1134832,,,1134832,,,1,
http://www.awin1.com/pclick.php?p=4290857117&a=315735&m=2832,"Infant Lerond Trainer",4290857117,1109742,https://www.footasylum.com/images/products/medium/110974.jpg,"Lacoste Infant Lerond Trainer White / Black","Kids,Kids Footwear,Infant (Sizes 10 - 2)",37.99,Footasylum,2832,"Children's Footwear",614,http://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footasylum.com%2Fimages%2Fproducts%2Fmedium%2F110974.jpg&feedId=2832&k=c20651a986867a52852fd807e1e2ab14286fee6b,GBP,37.99,3.95,https://www.footasylum.com/lacoste-infant-lerond-trainer-110974/,en,"2017-09-22 00:00:00",GBP37.99,2832,,,1109742,,,1109742,,,1,
http://www.awin1.com/pclick.php?p=4290857119&a=315735&m=2832,"Infant Lerond Trainer",4290857119,1109751,https://www.footasylum.com/images/products/medium/110975.jpg,"Lacoste Infant Lerond Trainer White / Pink","Kids,Kids Footwear,Infant (Sizes 10 - 2)",37.99,Footasylum,2832,"Children's Footwear",614,http://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footasylum.com%2Fimages%2Fproducts%2Fmedium%2F110975.jpg&feedId=2832&k=cf7eec81224c41d7d54fa3b4fdd981fe4177355d,GBP,37.99,3.95,https://www.footasylum.com/lacoste-infant-lerond-trainer-110975/,en,"2017-09-22 00:00:00",GBP37.99,2832,,,1109751,,,1109751,,,1,
http://www.awin1.com/pclick.php?p=4230114471&a=315735&m=2832,"Nursery Lerond Trainer",4230114471,1109902,https://www.footasylum.com/images/products/medium/110990.jpg,"Lacoste Nursery Lerond Trainer White / Black","Kids,Kids Footwear,Nursery (Sizes 3 - 9)",34.99,Footasylum,2832,"Children's Footwear",614,http://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footasylum.com%2Fimages%2Fproducts%2Fmedium%2F110990.jpg&feedId=2832&k=74c705fcc15e4ea64e295fdd1c08053cafdece7d,GBP,34.99,3.95,https://www.footasylum.com/lacoste-nursery-lerond-trainer-110990/,en,"2017-09-22 00:00:00",GBP34.99,2832,,,1109902,,,1109902,,,1,
http://www.awin1.com/pclick.php?p=12373069727&a=315735&m=2832,"Junior Lerond 317 Trainer",12373069727,1134943,https://www.footasylum.com/images/products/medium/113494.jpg,"Lacoste Junior Lerond 317 Trainer Black / Black","Kids,Kids Footwear,Junior (Sizes 3 - 6.5)",39.99,Footasylum,2832,"Children's Footwear",614,http://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footasylum.com%2Fimages%2Fproducts%2Fmedium%2F113494.jpg&feedId=2832&k=3c738722384f408ec76a97b688ff0a6e8e2073b4,GBP,39.99,3.95,https://www.footasylum.com/lacoste-junior-lerond-317-trainer-113494/,en,"2017-09-22 00:00:00",GBP39.99,2832,,,1134943,,,1134943,,,1,
http://www.awin1.com/pclick.php?p=4230114469&a=315735&m=2832,"Junior Lerond Trainer",4230114469,1109732,https://www.footasylum.com/images/products/medium/110973.jpg,"Lacoste Junior Lerond Trainer White / Pink","Kids,Kids Footwear,Junior (Sizes 3 - 6.5)",39.99,Footasylum,2832,"Children's Footwear",614,http://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footasylum.com%2Fimages%2Fproducts%2Fmedium%2F110973.jpg&feedId=2832&k=7f625623d62503bafb768eec34f4a552647a3e93,GBP,39.99,3.95,https://www.footasylum.com/lacoste-junior-lerond-trainer-110973/,en,"2017-09-22 00:00:00",GBP39.99,2832,,,1109732,,,1109732,,,1,
http://www.awin1.com/pclick.php?p=17364539297&a=315735&m=2832,"Nursery Lerond Trainer",17364539297,1109913,https://www.footasylum.com/images/products/medium/110991.jpg,"Lacoste Nursery Lerond Trainer White / Pink","Kids,Kids Footwear,Nursery (Sizes 3 - 9)",34.99,Footasylum,2832,"Children's Footwear",614,http://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footasylum.com%2Fimages%2Fproducts%2Fmedium%2F110991.jpg&feedId=2832&k=3b71dad5dfc5b9803a809fc1af3828325bf4d358,GBP,34.99,3.95,https://www.footasylum.com/lacoste-nursery-lerond-trainer-110991/,en,"2017-09-22 00:00:00",GBP34.99,2832,,,1109913,,,1109913,,,1,
http://www.awin1.com/pclick.php?p=9654040051&a=315735&m=2832,"Junior Lerond Trainer",9654040051,1109724,https://www.footasylum.com/images/products/medium/110972.jpg,"Lacoste Junior Lerond Trainer White / Black","Kids,Kids Footwear,Junior (Sizes 3 - 6.5)",39.99,Footasylum,2832,"Children's Footwear",614,http://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footasylum.com%2Fimages%2Fproducts%2Fmedium%2F110972.jpg&feedId=2832&k=572515cc5c0c513de1fe048772836f99ae772dfb,GBP,39.99,3.95,https://www.footasylum.com/lacoste-junior-lerond-trainer-110972/,en,"2017-09-22 00:00:00",GBP39.99,2832,,,1109724,,,1109724,,,1,
http://www.awin1.com/pclick.php?p=6181327119&a=315735&m=2832,"Junior 420 Trainer",6181327119,1076675,https://www.footasylum.com/images/products/medium/107667.jpg,"New Balance Junior 420 Trainer Pink","Kids,Kids Footwear,Junior (Sizes 3 - 6.5)",29.99,Footasylum,2832,"Children's Footwear",614,http://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footasylum.com%2Fimages%2Fproducts%2Fmedium%2F107667.jpg&feedId=2832&k=db59be62dc294f23e23f28cf1982131a46df2bc0,GBP,39.99,3.95,https://www.footasylum.com/new-balance-junior-420-trainer-107667/,en,"2017-09-22 00:00:00",GBP29.99,2832,,,1076675,,,1076675,,,1,
http://www.awin1.com/pclick.php?p=12373069699&a=315735&m=2832,"Junior 420 Trainer",12373069699,1132073,https://www.footasylum.com/images/products/medium/113207.jpg,"New Balance Junior 420 Trainer Black / White","Kids,Kids Footwear,Junior (Sizes 3 - 6.5)",37.99,Footasylum,2832,"Children's Footwear",614,http://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footasylum.com%2Fimages%2Fproducts%2Fmedium%2F113207.jpg&feedId=2832&k=cd39dfb70464d8c9a41ab266656a9eaab99862d7,GBP,37.99,3.95,https://www.footasylum.com/new-balance-junior-420-trainer-113207/,en,"2017-09-22 00:00:00",GBP37.99,2832,,,1132073,,,1132073,,,1,
http://www.awin1.com/pclick.php?p=12373069701&a=315735&m=2832,"Junior 373 Trainer",12373069701,1132083,https://www.footasylum.com/images/products/medium/113208.jpg,"New Balance Junior 373 Trainer Lilac Metallic","Kids,Kids Footwear,Junior (Sizes 3 - 6.5)",34.99,Footasylum,2832,"Children's Footwear",614,http://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footasylum.com%2Fimages%2Fproducts%2Fmedium%2F113208.jpg&feedId=2832&k=f71ee93cf7e16562cfb39a3cfbf68b6515a0e83f,GBP,34.99,3.95,https://www.footasylum.com/new-balance-junior-373-trainer-113208/,en,"2017-09-22 00:00:00",GBP34.99,2832,,,1132083,,,1132083,,,1,
http://www.awin1.com/pclick.php?p=14927070601&a=315735&m=2832,"Junior 373 Trainer",14927070601,1132093,https://www.footasylum.com/images/products/medium/113209.jpg,"New Balance Junior 373 Trainer Lilac","Kids,Kids Footwear,Junior (Sizes 3 - 6.5)",24.99,Footasylum,2832,"Children's Footwear",614,http://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footasylum.com%2Fimages%2Fproducts%2Fmedium%2F113209.jpg&feedId=2832&k=4686d4159877b48ff5ba2e75f022b74db3c55fe6,GBP,34.99,3.95,https://www.footasylum.com/new-balance-junior-373-trainer-113209/,en,"2017-09-22 00:00:00",GBP24.99,2832,,,1132093,,,1132093,,,1,
http://www.awin1.com/pclick.php?p=14839907443&a=315735&m=2832,"Junior 247 Trainer",14839907443,1106711,https://www.footasylum.com/images/products/medium/110671.jpg,"New Balance Junior 247 Trainer Black / White","Kids,Kids Footwear,Junior (Sizes 3 - 6.5)",31.99,Footasylum,2832,"Children's Footwear",614,http://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footasylum.com%2Fimages%2Fproducts%2Fmedium%2F110671.jpg&feedId=2832&k=c8960e0eb5ca4c53603b55c5f9bdf520a9164798,GBP,41.99,3.95,https://www.footasylum.com/new-balance-junior-247-trainer-110671/,en,"2017-09-22 00:00:00",GBP31.99,2832,,,1106711,,,1106711,,,1,
http://www.awin1.com/pclick.php?p=16074732067&a=315735&m=2832,"Junior 420 Trainer",16074732067,1132065,https://www.footasylum.com/images/products/medium/113206.jpg,"New Balance Junior 420 Trainer Olive","Kids,Kids Footwear,Junior (Sizes 3 - 6.5)",37.99,Footasylum,2832,"Children's Footwear",614,http://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footasylum.com%2Fimages%2Fproducts%2Fmedium%2F113206.jpg&feedId=2832&k=54c0c06b27f411d2fb58d7b5c9eb401f1638492a,GBP,37.99,3.95,https://www.footasylum.com/new-balance-junior-420-trainer-113206/,en,"2017-09-22 00:00:00",GBP37.99,2832,,,1132065,,,1132065,,,1,
http://www.awin1.com/pclick.php?p=3811886951&a=315735&m=2832,"Junior 420 Trainer",3811886951,1076662,https://www.footasylum.com/images/products/medium/107666.jpg,"New Balance Junior 420 Trainer Teal Blue","Kids,Kids Footwear,Junior (Sizes 3 - 6.5)",24.99,Footasylum,2832,"Children's Footwear",614,http://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footasylum.com%2Fimages%2Fproducts%2Fmedium%2F107666.jpg&feedId=2832&k=a71bf535ae797630005ea9ec0867b9b25528115b,GBP,39.99,3.95,https://www.footasylum.com/new-balance-junior-420-trainer-107666/,en,"2017-09-22 00:00:00",GBP24.99,2832,,,1076662,,,1076662,,,1,
http://www.awin1.com/pclick.php?p=17482677565&a=315735&m=2832,"Junior 373 Trainer",17482677565,1132101,https://www.footasylum.com/images/products/medium/113210.jpg,"New Balance Junior 373 Trainer Grey Metallic","Kids,Kids Footwear,Junior (Sizes 3 - 6.5)",34.99,Footasylum,2832,"Children's Footwear",614,http://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footasylum.com%2Fimages%2Fproducts%2Fmedium%2F113210.jpg&feedId=2832&k=099eda9bc605f26208292105231ef5f4763f5d7b,GBP,34.99,3.95,https://www.footasylum.com/new-balance-junior-373-trainer-113210/,en,"2017-09-22 00:00:00",GBP34.99,2832,,,1132101,,,1132101,,,1,
http://www.awin1.com/pclick.php?p=3481965543&a=315735&m=2832,"Youth Swoosh Heritage Cap",3481965543,0970781,https://www.footasylum.com/images/products/medium/097078.jpg,"Nike Youth Swoosh Heritage Cap Black","Kids,Kids Accessories,Caps & Hats",11.99,Footasylum,2832,"Children's Footwear",614,http://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footasylum.com%2Fimages%2Fproducts%2Fmedium%2F097078.jpg&feedId=2832&k=70f173cdca1d6468a35c2faee836ee213b0620d9,GBP,11.99,3.95,https://www.footasylum.com/nike-youth-swoosh-heritage-cap-097078/,en,"2017-09-22 00:00:00",GBP11.99,2832,,,0970781,,,0970781,,,1,
http://www.awin1.com/pclick.php?p=3619602135&a=315735&m=2832,"Junior Huarache Run GS Trainer",3619602135,1022292,https://www.footasylum.com/images/products/medium/102229.jpg,"Nike Junior Huarache Run GS Trainer Black / Black","Kids,Kids Footwear,Junior (Sizes 3 - 6.5)",56.99,Footasylum,2832,"Children's Footwear",614,http://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footasylum.com%2Fimages%2Fproducts%2Fmedium%2F102229.jpg&feedId=2832&k=3aa946308b5044c23a6d57ba3191a84e552feaf9,GBP,56.99,0,https://www.footasylum.com/nike-junior-huarache-run-gs-trainer-102229/,en,"2017-09-22 00:00:00",GBP56.99,2832,,,1022292,,,1022292,,,1,
http://www.awin1.com/pclick.php?p=3861781553&a=315735&m=2832,"Junior Metal Swoosh Cap",3861781553,1071711,https://www.footasylum.com/images/products/medium/107171.jpg,"Nike Junior Metal Swoosh Cap White","Kids,Kids Accessories,Caps & Hats",7.99,Footasylum,2832,"Children's Footwear",614,http://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footasylum.com%2Fimages%2Fproducts%2Fmedium%2F107171.jpg&feedId=2832&k=f4c02c8fbe32c946379aede0eb1d0c890cb641ff,GBP,11.99,3.95,https://www.footasylum.com/nike-junior-metal-swoosh-cap-107171/,en,"2017-09-22 00:00:00",GBP7.99,2832,,,1071711,,,1071711,,,1,
http://www.awin1.com/pclick.php?p=176042451&a=315735&m=2832,"Junior Air Force 1 Mid Trainer",176042451,0286521,https://www.footasylum.com/images/products/medium/028652.jpg,"Nike Junior Air Force 1 Mid Trainer White","Kids,Kids Footwear,Junior (Sizes 3 - 6.5)",59.99,Footasylum,2832,"Children's Footwear",614,http://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footasylum.com%2Fimages%2Fproducts%2Fmedium%2F028652.jpg&feedId=2832&k=76880539db17c2c4d1c947e32817d810a242b4be,GBP,59.99,0,https://www.footasylum.com/nike-junior-air-force-1-mid-trainer-028652/,en,"2017-09-22 00:00:00",GBP59.99,2832,,,0286521,,,0286521,,,1,
http://www.awin1.com/pclick.php?p=3627907485&a=315735&m=2832,"Crib Hat/Bootie Set",3627907485,1043911,https://www.footasylum.com/images/products/medium/104391.jpg,"Nike Crib Hat/Bootie Set Navy / White","Kids,Kids Footwear,Crib (Sizes 0 - 3)",9.99,Footasylum,2832,"Children's Footwear",614,http://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footasylum.com%2Fimages%2Fproducts%2Fmedium%2F104391.jpg&feedId=2832&k=e15c1d3ee72448627754a3703da378573d68eb97,GBP,9.99,3.95,https://www.footasylum.com/nike-crib-hatbootie-set-104391/,en,"2017-09-22 00:00:00",GBP9.99,2832,,,1043911,,,1043911,,,1,
http://www.awin1.com/pclick.php?p=3627907483&a=315735&m=2832,"Crib Hat/Bootie Set",3627907483,1043901,https://www.footasylum.com/images/products/medium/104390.jpg,"Nike Crib Hat/Bootie Set Black / White","Kids,Kids Footwear,Crib (Sizes 0 - 3)",9.99,Footasylum,2832,"Children's Footwear",614,http://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footasylum.com%2Fimages%2Fproducts%2Fmedium%2F104390.jpg&feedId=2832&k=3292eb730e9e67c740dd212eac4c0d546e1ceee5,GBP,9.99,3.95,https://www.footasylum.com/nike-crib-hatbootie-set-104390/,en,"2017-09-22 00:00:00",GBP9.99,2832,,,1043901,,,1043901,,,1,
http://www.awin1.com/pclick.php?p=3627907481&a=315735&m=2832,"Crib Hat/Bootie Set",3627907481,1043871,https://www.footasylum.com/images/products/medium/104387.jpg,"Nike Crib Hat/Bootie Set Pink / White","Kids,Kids Footwear,Crib (Sizes 0 - 3)",9.99,Footasylum,2832,"Children's Footwear",614,http://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footasylum.com%2Fimages%2Fproducts%2Fmedium%2F104387.jpg&feedId=2832&k=71529f18976c075cae0f48be70259f2f37ecd7d4,GBP,9.99,3.95,https://www.footasylum.com/nike-crib-hatbootie-set-104387/,en,"2017-09-22 00:00:00",GBP9.99,2832,,,1043871,,,1043871,,,1,
http://www.awin1.com/pclick.php?p=3100055701&a=315735&m=2832,"Nursery Air Force 1 Low Trainer",3100055701,0483559,https://www.footasylum.com/images/products/medium/048355.jpg,"Nike Nursery Air Force 1 Low Trainer White","Kids,Kids Footwear,Nursery (Sizes 3 - 9)",34.99,Footasylum,2832,"Children's Footwear",614,http://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footasylum.com%2Fimages%2Fproducts%2Fmedium%2F048355.jpg&feedId=2832&k=eed89047421498d76d8a68423989c74389be9650,GBP,34.99,3.95,https://www.footasylum.com/nike-nursery-air-force-1-low-trainer-048355/,en,"2017-09-22 00:00:00",GBP34.99,2832,,,0483559,,,0483559,,,1,
http://www.awin1.com/pclick.php?p=13264641479&a=315735&m=2832,"Junior Air Max 90 Mesh Trainer",13264641479,1124922,https://www.footasylum.com/images/products/medium/112492.jpg,"Nike Junior Air Max 90 Mesh Trainer Violet Mist / White","Kids,Kids Footwear,Junior (Sizes 3 - 6.5)",74.99,Footasylum,2832,"Children's Footwear",614,http://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footasylum.com%2Fimages%2Fproducts%2Fmedium%2F112492.jpg&feedId=2832&k=3f94f524d77636acbd15d525b28b09b9d84be2a3,GBP,74.99,0,https://www.footasylum.com/nike-junior-air-max-90-mesh-trainer-112492/,en,"2017-09-22 00:00:00",GBP74.99,2832,,,1124922,,,1124922,,,1,
http://www.awin1.com/pclick.php?p=5733091123&a=315735&m=2832,"Youth Swoosh Heritage Cap",5733091123,1101251,https://www.footasylum.com/images/products/medium/110125.jpg,"Nike Youth Swoosh Heritage Cap White / Black","Kids,Kids Accessories,Caps & Hats",9.99,Footasylum,2832,"Children's Footwear",614,http://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footasylum.com%2Fimages%2Fproducts%2Fmedium%2F110125.jpg&feedId=2832&k=683c2728f1a52348eb18d7f8220a4f9f94229cf7,GBP,9.99,3.95,https://www.footasylum.com/nike-youth-swoosh-heritage-cap-110125/,en,"2017-09-22 00:00:00",GBP9.99,2832,,,1101251,,,1101251,,,1,
http://www.awin1.com/pclick.php?p=5733091125&a=315735&m=2832,"Junior Metal Swoosh Cap",5733091125,1101371,https://www.footasylum.com/images/products/medium/110137.jpg,"Nike Junior Metal Swoosh Cap Pink","Kids,Kids Accessories,Caps & Hats",9.99,Footasylum,2832,"Children's Footwear",614,http://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footasylum.com%2Fimages%2Fproducts%2Fmedium%2F110137.jpg&feedId=2832&k=378c1f0c7f559be31b85241936a479d61401a182,GBP,9.99,3.95,https://www.footasylum.com/nike-junior-metal-swoosh-cap-110137/,en,"2017-09-22 00:00:00",GBP9.99,2832,,,1101371,,,1101371,,,1,
http://www.awin1.com/pclick.php?p=3481965535&a=315735&m=2832,"Junior Metal Swoosh Cap",3481965535,0970671,https://www.footasylum.com/images/products/medium/097067.jpg,"Nike Junior Metal Swoosh Cap Black","Kids,Kids Accessories,Caps & Hats",9.99,Footasylum,2832,"Children's Footwear",614,http://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footasylum.com%2Fimages%2Fproducts%2Fmedium%2F097067.jpg&feedId=2832&k=7bcb9c3887457d32d036de2eee20470a0341622d,GBP,9.99,3.95,https://www.footasylum.com/nike-youth-metal-swoosh-cap-097067/,en,"2017-09-22 00:00:00",GBP9.99,2832,,,0970671,,,0970671,,,1,
http://www.awin1.com/pclick.php?p=3481965537&a=315735&m=2832,"Junior Metal Swoosh Cap",3481965537,0970681,https://www.footasylum.com/images/products/medium/097068.jpg,"Nike Junior Metal Swoosh Cap Navy","Kids,Kids Accessories,Caps & Hats",9.99,Footasylum,2832,"Children's Footwear",614,http://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footasylum.com%2Fimages%2Fproducts%2Fmedium%2F097068.jpg&feedId=2832&k=27c26008d2a40d3b6634db6c217833e95c820fbe,GBP,9.99,3.95,https://www.footasylum.com/nike-youth-metal-swoosh-cap-097068/,en,"2017-09-22 00:00:00",GBP9.99,2832,,,0970681,,,0970681,,,1,
http://www.awin1.com/pclick.php?p=3720070835&a=315735&m=2832,"Crib Hat/Bootie Set",3720070835,1107491,https://www.footasylum.com/images/products/medium/110749.jpg,"Nike Crib Hat/Bootie Set Blue / White","Kids,Kids Footwear,Crib (Sizes 0 - 3)",9.99,Footasylum,2832,"Children's Footwear",614,http://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footasylum.com%2Fimages%2Fproducts%2Fmedium%2F110749.jpg&feedId=2832&k=27b247244a8448414870715d2b0e9c94bd6d3a45,GBP,9.99,3.95,https://www.footasylum.com/nike-crib-hatbootie-set-110749/,en,"2017-09-22 00:00:00",GBP9.99,2832,,,1107491,,,1107491,,,1,
http://www.awin1.com/pclick.php?p=5318866557&a=315735&m=2832,"Infant Rift Trainer",5318866557,11017511,https://www.footasylum.com/images/products/medium/110175.jpg,"Nike Infant Rift Trainer Racer Pink / Sunset Glow","Kids,Kids Footwear,Infant (Sizes 10 - 2)",27.99,Footasylum,2832,"Children's Footwear",614,http://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footasylum.com%2Fimages%2Fproducts%2Fmedium%2F110175.jpg&feedId=2832&k=1fd11258220b780a1683bb45d3724c9d6177e452,GBP,39.99,3.95,https://www.footasylum.com/nike-infant-rift-trainer-110175/,en,"2017-09-22 00:00:00",GBP27.99,2832,,,11017511,,,11017511,,,1,
http://www.awin1.com/pclick.php?p=3868589703&a=315735&m=2832,"Junior Metal Swoosh Cap",3868589703,1071731,https://www.footasylum.com/images/products/medium/107173.jpg,"Nike Junior Metal Swoosh Cap Royal","Kids,Kids Accessories,Caps & Hats",9.99,Footasylum,2832,"Children's Footwear",614,http://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footasylum.com%2Fimages%2Fproducts%2Fmedium%2F107173.jpg&feedId=2832&k=c8d2b75b4198109de75612c207a8b1f1b583ce43,GBP,9.99,3.95,https://www.footasylum.com/nike-junior-metal-swoosh-cap-107173/,en,"2017-09-22 00:00:00",GBP9.99,2832,,,1071731,,,1071731,,,1,
http://www.awin1.com/pclick.php?p=727941932&a=315735&m=2832,"Infant Air Force 1 Low Trainer",727941932,0483526,https://www.footasylum.com/images/products/medium/048352.jpg,"Nike Infant Air Force 1 Low Trainer White","Kids,Kids Footwear,Infant (Sizes 10 - 2)",39.99,Footasylum,2832,"Children's Footwear",614,http://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footasylum.com%2Fimages%2Fproducts%2Fmedium%2F048352.jpg&feedId=2832&k=709740474fcc6bb83b4034334b41e721c99b3484,GBP,39.99,3.95,https://www.footasylum.com/nike-infant-air-force-1-low-trainer-048352/,en,"2017-09-22 00:00:00",GBP39.99,2832,,,0483526,,,0483526,,,1,
http://www.awin1.com/pclick.php?p=6986460519&a=315735&m=2832,"Nursery Sunray Protect Sandal",6986460519,11016812,https://www.footasylum.com/images/products/medium/110168.jpg,"Nike Nursery Sunray Protect Sandal Black / White / Grey","Kids,Kids Footwear,Nursery (Sizes 3 - 9)",19.99,Footasylum,2832,"Children's Footwear",614,http://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footasylum.com%2Fimages%2Fproducts%2Fmedium%2F110168.jpg&feedId=2832&k=aeacbdac69b7f336d0fb2cb4f73e239fcf05b199,GBP,19.99,3.95,https://www.footasylum.com/nike-nursery-sunray-protect-sandal-110168/,en,"2017-09-22 00:00:00",GBP19.99,2832,,,11016812,,,11016812,,,1,
http://www.awin1.com/pclick.php?p=3864374369&a=315735&m=2832,"Junior Air Huarache Run Ultra Trainer",3864374369,1070215,https://www.footasylum.com/images/products/medium/107021.jpg,"Nike Junior Air Huarache Run Ultra Trainer Dark Grey / Palm Green","Kids,Kids Footwear,Junior (Sizes 3 - 6.5)",64.99,Footasylum,2832,"Children's Footwear",614,http://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footasylum.com%2Fimages%2Fproducts%2Fmedium%2F107021.jpg&feedId=2832&k=12061d255f27572f8b6faa73951f770cc0456977,GBP,64.99,0,https://www.footasylum.com/nike-junior-air-huarache-run-ultra-trainer-107021/,en,"2017-09-22 00:00:00",GBP64.99,2832,,,1070215,,,1070215,,,1,
http://www.awin1.com/pclick.php?p=3613687905&a=315735&m=2832,"Nursery Huarache Run Trainer",3613687905,10249811,https://www.footasylum.com/images/products/medium/102498.jpg,"Nike Nursery Huarache Run Trainer University Red","Kids,Kids Footwear,Nursery (Sizes 3 - 9)",34.99,Footasylum,2832,"Children's Footwear",614,http://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footasylum.com%2Fimages%2Fproducts%2Fmedium%2F102498.jpg&feedId=2832&k=7e3a510c75bb7e24f624a4168562b8b8cad14d53,GBP,34.99,3.95,https://www.footasylum.com/nike-nursery-huarache-run-trainer-102498/,en,"2017-09-22 00:00:00",GBP34.99,2832,,,10249811,,,10249811,,,1,
http://www.awin1.com/pclick.php?p=3857177231&a=315735&m=2832,"Junior Futura Cap",3857177231,1071761,https://www.footasylum.com/images/products/medium/107176.jpg,"Nike Junior Futura Cap Black / White","Kids,Kids Accessories,Caps & Hats",9.99,Footasylum,2832,"Children's Footwear",614,http://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footasylum.com%2Fimages%2Fproducts%2Fmedium%2F107176.jpg&feedId=2832&k=0e434c08be80255895d0e623ae22d1850468bb46,GBP,15.99,3.95,https://www.footasylum.com/nike-junior-futura-cap-107176/,en,"2017-09-22 00:00:00",GBP9.99,2832,,,1071761,,,1071761,,,1,
http://www.awin1.com/pclick.php?p=13178570175&a=315735&m=2832,"Nursery Huarache Run Ultra Trainer",13178570175,11254111,https://www.footasylum.com/images/products/medium/112541.jpg,"Nike Nursery Huarache Run Ultra Trainer Black / Black","Kids,Kids Footwear,Nursery (Sizes 3 - 9)",39.99,Footasylum,2832,"Children's Footwear",614,http://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footasylum.com%2Fimages%2Fproducts%2Fmedium%2F112541.jpg&feedId=2832&k=2b47c7ec7fe1233ba805260bbdbac9dc561ded5c,GBP,39.99,3.95,https://www.footasylum.com/nike-nursery-huarache-run-ultra-trainer-112541/,en,"2017-09-22 00:00:00",GBP39.99,2832,,,11254111,,,11254111,,,1,
